feature,balanced_accuracy
1642,0.9329896907216495
1643,0.61
1644,0.9099999999999999
1645,0.9152260638297872
1646,0.9385125184094256
1647,0.6259730696402273
1648,0.89
1649,0.77
1650,0.6779402482642541
1651,0.8765516515884705
1653,0.75
1654,0.965
1655,0.865
1656,0.6504839049021671
1657,0.9299999999999999
1658,0.885
1659,0.7289606564275195
1660,0.9299999999999999
1661,0.655
1662,0.685
1663,0.635
1664,0.905
1665,0.905
1666,0.78
1667,0.4724384599200505
1668,0.66
1669,0.8212707763517778
1670,0.9180517567851882
1671,0.96
1672,0.9691247633073847
1673,0.875
1674,0.67
1675,0.79
1676,0.6699999999999999
1677,0.75
1678,0.47185214211076276
1679,0.76
1680,0.90805806858826
1681,0.765
1682,0.79
1683,0.63
1684,0.855
1685,0.905
1686,0.8503628277153558
1687,0.7610479797979799
1688,0.8999999999999999
1689,0.975
1690,0.5634336208710289
1691,0.895
1692,0.4465600673258995
1693,0.54
1694,0.825
1695,0.905
1696,0.87
1697,0.73
1698,0.92
1699,0.5
1700,0.8300000000000001
1701,0.635
1702,0.955
1703,0.66
1704,0.9299999999999999
1705,0.84
1706,0.815
1707,0.8920681674731749
1708,0.8666631601094046
1709,0.73379970544919
1710,0.8999999999999999
1711,0.7665719696969697
1712,0.9
1713,0.85
1714,0.8700000000000001
1715,0.81
1716,0.79
1717,0.8200000000000001
1718,0.685
1719,0.95
1720,0.85
1721,0.895
1722,0.615
1723,0.6661678306174481
1724,0.7649999999999999
1725,0.89
1726,0.865
1727,0.9
1728,0.675
1729,0.76
1730,0.8
1731,0.77
1732,0.67
1733,0.9199999999999999
1734,0.7939473684210526
1735,0.685
1736,0.755
1737,0.9079861111111112
1738,0.8207447927624658
1739,0.965
1740,0.4943244739756367
1741,0.9948453608247423
1742,0.7167578371554808
1743,0.9372783687943262
1744,0.895
1745,0.775
1746,0.815
1747,0.88
1748,0.98
1749,0.5990953082263833
1750,0.6819377235430255
1751,0.81
1752,0.9330808080808081
1753,0.7050000000000001
1754,0.895
1755,0.845
1756,0.6799999999999999
1757,0.5685356616873554
1758,0.725
1759,0.7374815905743741
1760,0.795
1761,0.7849999999999999
1762,0.84
1763,0.7895013675573322
1764,0.96
1765,0.8049999999999999
1766,0.7132337471070902
1767,0.845
1768,0.89
1770,0.825
1771,0.935
1772,0.9436671575846833
1773,0.44903219019566587
1774,0.56
1775,0.8406269724384599
1776,0.835
1777,0.805
1778,0.6765200925731116
1779,0.735
1780,0.9021144540290342
1781,0.69
1782,0.8200000000000001
1783,0.865979381443299
1784,0.8261098253734483
1785,0.9485062066063539
1786,0.55
1787,0.823074494949495
1788,0.845
1789,0.7618572695035462
1790,0.9180517567851882
1791,0.96
1792,0.84
1793,0.8714496107721439
1794,0.845
1795,0.865
1796,0.75
1797,0.835
1799,0.7837681464338313
1800,0.7268567220702714
1801,0.7237008205343993
1802,0.95
1803,0.915
1804,0.9550000000000001
1805,0.6759415106248685
1806,0.89
1807,0.755
1808,0.905
1809,0.4421052631578948
1810,0.7025036818851251
1811,0.79
1812,0.65
1813,0.665
1814,0.6950000000000001
1815,0.8999999999999999
1816,0.7250000000000001
1817,0.935
1819,0.875
1820,0.73
1822,0.83
1823,0.605
1824,0.715
1825,0.8049999999999999
1826,0.8300000000000001
1827,0.845
1828,0.675
1829,0.405
1830,0.88
1831,0.71
1832,0.955
1833,0.9795392383757626
1834,0.7648327372185988
1835,0.568956448558805
1836,0.8668209551861983
1837,0.945
1838,0.69
1839,0.9199999999999999
1840,0.7479517790262172
1841,0.7549999999999999
1842,0.6868293709236272
1843,0.86
1844,0.5749000631180308
1845,0.8513157894736842
1847,0.825
1848,0.885
1849,0.625
1850,0.86
1851,0.7433451641526176
1852,0.65
1853,0.565
1854,0.745
1856,0.7749999999999999
1857,0.825
1858,0.875
1859,0.855
1860,0.645
1861,0.63
1862,0.9795392383757626
1863,0.9844736842105264
1864,0.93
1865,0.73
1866,0.6950000000000001
1867,0.485
1868,0.94
1869,0.588768115942029
1870,0.845
1871,0.965
1872,0.7748790237744583
1873,0.905
1874,0.9450000000000001
1875,0.9588680833158005
1876,0.770092573111719
1877,0.875
1878,0.6950000000000001
1879,0.815
1880,0.965
1881,0.9136842105263158
1882,0.98
1883,0.865
1885,0.915
1886,0.7990216705238796
1887,0.8062178588125293
1888,0.76
1889,0.8300000000000001
1890,0.95
1891,0.8152219650746897
1892,0.545
1893,0.78
1894,0.885
1895,0.9299999999999999
1896,0.8
1897,0.95
1898,0.545
1899,0.7336842105263157
1900,0.7836629497159688
1901,0.74
1902,0.83
1903,0.9436671575846833
1904,0.76
1905,0.9634741159516683
1906,0.8286221039796031
1907,0.8919629707553124
1908,0.985
1909,0.89
1910,0.9527214277796253
1911,0.8049999999999999
1912,0.95
1913,0.755
1914,0.895
1915,0.671102461603198
1916,0.7
1917,0.855
1918,0.91
1919,0.8151693667157585
1920,0.7697769829581317
1921,0.975
1922,0.975
1923,0.9199999999999999
1924,0.775
1925,0.9
1926,0.9383021249737008
1927,0.905
1928,0.646802019776983
1929,0.8360509152114455
1930,0.8255838417841364
1931,0.8047548916473806
1932,0.9450000000000001
1933,0.772052304964539
1934,0.7382705659583421
1935,0.62
1936,0.64
1937,0.6950000000000001
1938,0.74
1939,0.77
1940,0.745
1941,0.7689354092152325
1942,0.8352093414685462
1943,0.7949999999999999
1944,0.9550000000000001
1945,0.76
1946,0.8485150709219859
1947,0.5012458471760798
1948,0.71
1949,0.6758889122659373
1950,0.5663785460992908
1951,0.4065853145381864
1952,0.855
1953,0.7981366459627328
1954,0.745
1955,0.885
1956,0.8255838417841364
1957,0.965
1958,0.8600000000000001
1959,0.7789473684210526
1960,0.925
1961,0.795
1962,0.7749999999999999
1963,0.8145381864085841
1964,0.695
1965,0.825
1966,0.6195560698506206
1967,0.66
1968,0.8736842105263158
1969,0.8870713233747107
1970,0.8311066694719125
1971,0.89
1972,0.995
1973,0.925
1974,0.5639070061014096
1975,0.871112929623568
1976,0.98
1977,0.54
1978,0.665
1979,0.8312644645487062
1980,0.9897959183673469
1981,0.7747212286976646
1982,0.9540719696969697
1983,0.925
1984,0.855
1985,0.688091731537976
1986,0.885
1987,0.859597848959551
1988,0.935
1989,0.8763309671694764
1990,0.655
1991,0.83
1992,0.865
1993,0.855
1994,0.7949999999999999
1995,0.955
1996,0.5207602339181286
1997,0.67
1998,0.5082053439932674
1999,0.8866505365032611
2000,0.795
2001,0.755
2002,0.845
2003,0.855
2004,0.95
2005,0.99
2006,0.94
2007,0.8354723332632021
2008,0.935
2009,0.7535240900483905
2010,0.825
2011,0.885
2012,0.9099999999999999
2013,0.99
2014,0.83
2015,0.8974332000841574
2016,0.9436671575846833
2017,0.9640151515151516
2018,0.775
2019,0.675
2021,0.645
2022,0.9099999999999999
2023,0.765
2024,0.825
2025,0.885
2026,0.7849999999999999
2027,0.915
2028,0.6388888888888888
2029,0.6766252892909741
2030,0.5647485798443088
2031,0.725
2032,0.785
2033,0.7132260101010102
2034,0.9131075110456554
2035,0.6009362507889754
2036,0.94
2037,0.715
2038,0.7
2039,0.8049999999999999
2040,0.535
2041,0.7742105263157895
2042,0.855
2043,0.7809343434343434
2044,0.8669507575757576
2045,0.7992846623185357
2046,0.665
2047,0.7684210526315789
2048,0.89
2049,0.935
2050,0.88
2051,0.78
2052,0.71
2053,0.755
2054,0.875
2055,0.965
2056,0.7785669191919191
2057,0.915
2058,0.9584911616161617
2059,0.68
2060,0.5210526315789474
2061,0.875
2062,0.7749999999999999
2063,0.865
2064,0.815
2065,0.94
2066,0.9299999999999999
2067,0.5800000000000001
2068,0.4519250999368819
2069,0.76
2070,0.5900000000000001
2071,0.793919629707553
2072,0.715
2073,0.9488743951188723
2074,0.9199999999999999
2075,0.9099999999999999
2076,0.8178139895798692
2077,0.5949400378708184
2078,0.685
2079,0.9199999999999999
2080,0.8049999999999999
2081,0.925
2082,0.885
2083,0.755
2084,0.935
2085,0.64054281506417
2086,0.9299999999999999
2088,0.5253676470588236
2089,0.8707386363636365
2090,0.905
2091,0.905
2092,0.8822848727119714
2093,0.9099999999999999
2094,0.4422650709219858
2095,0.8600000000000001
2096,0.885
2097,0.865
2098,0.77
2099,0.8933080808080809
2100,0.91
2101,0.925
2102,0.82
2103,0.9199999999999999
2104,0.78
2105,0.94
2106,0.8505263157894737
2107,0.8400000000000001
2108,0.7649905322953924
2109,0.9199999999999999
2111,0.9276315789473684
2112,0.87
2113,0.845
2114,0.9027982326951398
2115,0.9299999999999999
2116,0.9450000000000001
2117,0.905
2118,0.6262360614348832
2119,0.9234167893961709
2120,0.71
2121,0.495
2122,0.7050000000000001
2123,0.95
2124,0.98
2125,0.9048093971631206
2126,0.9450000000000001
2127,0.8774458236903009
2128,0.9077424784346728
2129,0.9199999999999999
2130,0.8206395960446033
2131,0.895
2132,0.9299999999999999
2133,0.855
2134,0.9299999999999999
2135,0.885
2136,0.77
2137,0.8200000000000001
2138,0.8354723332632021
2139,0.8248474647590995
2140,0.895
2141,0.7130668536699392
2142,0.7013465179886388
2143,0.66
2144,0.9299999999999999
2145,0.6161371765200926
2146,0.86
2147,0.8970124132127077
2148,0.865
2149,0.845
2150,0.7243320008415737
2151,0.8105407111298127
2152,0.875
2153,0.8400000000000001
2154,0.925
2155,0.865
2156,0.8566694719124763
2157,0.815
2158,0.9450000000000001
2159,0.69
2160,0.835
2161,0.81
2162,0.8158005470229329
2163,0.9199999999999999
2164,0.79
2165,0.73
2166,0.49986938349007315
2167,0.8200000000000001
2168,0.9175783715548075
2169,0.79
2170,0.9299999999999999
2171,0.8049999999999999
2173,0.7150000000000001
2174,0.815
2175,0.875
2176,0.84
2177,0.7
2178,0.6950000000000001
2179,0.86
2180,0.7904481380180939
2181,0.5747948664001683
2182,0.9299999999999999
2183,0.97
2184,0.64
2185,0.7990742688828109
2186,0.6408466312056738
2187,0.8899999999999999
2188,0.855
2189,0.7949999999999999
2190,0.8400000000000001
2191,0.77
2192,0.95
2193,0.8148537765621713
2194,0.9
2195,0.8200000000000001
2196,0.94
2197,0.855
2198,0.725
2199,0.925
2200,0.875
2201,0.835
2202,0.845
2203,0.92
2204,0.87
2205,0.94
2206,0.51883021249737
2208,0.935
2209,0.965
2210,0.4797979797979798
2211,0.72
2212,0.6950000000000001
2213,0.7849999999999999
2214,0.545
2215,0.7482642541552704
2216,0.752892909741216
2217,0.9846412791920892
2218,0.7997054491899853
2219,0.79
2220,0.6736842105263158
2221,0.5526315789473684
2222,0.8611403324216285
2223,0.6830422890805807
2224,0.97
2225,0.6950000000000001
2226,0.665
2227,0.8411003576688407
2228,0.86
2229,0.895
2230,0.655
2231,0.9537134441405428
2232,0.53
2233,0.7849999999999999
2234,0.8049999999999999
2235,0.71
2236,0.965
2237,0.7699873763938565
2238,0.8049999999999999
2239,0.935
2240,0.5168876262626263
2242,0.925
2243,0.815
2244,0.5650000000000001
2245,0.69
2246,0.94
2247,0.72
2248,0.8700254960647378
2249,0.56
2250,0.815
2251,0.7940248264254155
2252,0.705
2253,0.8454660214601304
2254,0.86
2255,0.87
2256,0.9078476751525353
2257,0.71
2258,0.8899999999999999
2259,0.9330422890805807
2260,0.7527351146644224
2261,0.71
2262,0.74
2263,0.81
2264,0.96
2265,0.7749999999999999
2266,0.73
2267,0.9473684210526316
2268,0.8799999999999999
2269,0.73
2270,0.8306332842415316
2271,0.7950767936040395
2272,0.75
2273,0.94
2274,0.825
2275,0.675
2276,0.925
2277,0.78
2278,0.9199999999999999
2279,0.595
2280,0.8979591836734694
2281,0.745
2282,0.71
2283,0.845
2284,0.8600000000000001
2285,0.9422650709219859
2286,0.6317866161616161
2287,0.9384073216915633
2288,0.965
2289,0.6950000000000001
2290,0.42194403534609715
2291,0.735
2292,0.9072164948453608
2293,0.605
2294,0.885
2295,0.735
2296,0.94
2297,0.61
2298,0.7949999999999999
2299,0.8824952661476961
2300,0.7749999999999999
2301,0.6799999999999999
2302,0.645
2303,0.7350000000000001
2304,0.7649999999999999
2305,0.62
2306,0.804188829787234
2307,0.905
2308,0.6950000000000001
2309,0.955
2310,0.98
2311,0.79
2312,0.9450000000000001
2313,0.8600000000000001
2314,0.965
2315,0.865
2316,0.8600000000000001
2317,0.69
2318,0.845
2319,0.935
2320,0.7953923837576268
2321,0.9199999999999999
2323,0.8830492424242424
2324,0.8973806017252262
2325,0.9099999999999999
2326,0.78
2327,0.755
2328,0.8300000000000001
2329,0.8720281927203871
2330,0.8406795707973911
2331,0.98
2332,0.6499999999999999
2333,0.875
2334,0.895
2335,0.79
2336,0.74
2337,0.905
2338,0.8300000000000001
2340,0.76
2341,0.6608457816116138
2342,0.79
2343,0.66
2344,0.69
2345,0.95
2346,0.865
2347,0.852114898989899
2348,0.7683042289080582
2349,0.895
2350,0.7050000000000001
2351,0.9744371975594361
2352,0.7255366161616161
2353,0.915
2354,0.895
2355,0.935
2356,0.905
2357,0.9383021249737008
2358,0.8799999999999999
2359,0.855
2360,0.9333052808752367
2361,0.8769198401009888
2362,0.935
2363,0.925
2364,0.6499999999999999
2365,0.5900000000000001
2366,0.78
2367,0.97
2368,0.725
2369,0.66
2370,0.9742794024826426
2371,0.575
2372,0.685
2373,0.618872291184515
2374,0.9177887649905323
2375,0.6556368473561689
2376,0.8479429640018701
2377,0.97
2378,0.8799999999999999
2379,0.7565381205673758
2380,0.9076372817168105
2381,0.525
2382,0.8616663160109405
2383,0.7904481380180939
2384,0.825
2385,0.84
2386,0.97
2387,0.74
2388,0.6452240690090469
2389,0.8049999999999999
2390,0.8339984480656246
2391,0.78
2393,0.6677197649927946
2394,0.88
2395,0.856879865348201
2396,0.755
2398,0.765
2399,0.86
2400,0.725
2401,0.8745567375886525
2402,0.5
2403,0.6453818640858405
2404,0.88
2405,0.645
2406,0.81
2407,0.605
2408,0.785
2409,0.885
2410,0.825
2411,0.655
2412,0.835
2413,0.875
2414,0.7372574234276362
2415,0.89
2416,0.78
2417,0.7949999999999999
2418,0.785
2419,0.765
2421,0.725
2422,0.8700000000000001
2423,0.535
2424,0.815
2425,0.8200000000000001
2426,0.7749999999999999
2427,0.9381969282558384
2428,0.72
2429,0.94
2431,0.865
2432,0.905
2433,0.9372575102538521
2434,0.8368421052631579
2435,0.8049999999999999
2436,0.6950000000000001
2437,0.87
2438,0.755
2440,0.835
2441,0.87
2442,0.965
2443,0.8300000000000001
2444,0.71
2445,0.87
2446,0.885
2447,0.7749999999999999
2448,0.795
2449,0.6399999999999999
2450,0.7949999999999999
2451,0.8811944834034595
2452,0.8598484848484849
2453,0.675
2454,0.5
2455,0.6915483584738242
2456,0.8249000631180308
2457,0.935
2458,0.8609825373448348
2459,0.735
2460,0.715
2461,0.835
2462,0.825
2463,0.9283084367767725
2464,0.8500000000000001
2465,0.855
2466,0.835
2467,0.95
2468,0.5
2469,0.8049999999999999
2470,0.6599999999999999
2471,0.9690721649484536
2472,0.81
2473,0.964180517567852
2474,0.78
2475,0.7229118451504313
2476,0.935
2477,0.98
2478,0.8618767094466653
2479,0.905
2480,0.875
2481,0.8300000000000001
2482,0.84
2483,0.895
2484,0.885
2485,0.945
2486,0.5947368421052631
2487,0.96
2488,0.912739322533137
2489,0.87
2490,0.865
2492,0.905
2493,0.9019886363636365
2494,0.8669261519040605
2495,0.71
2496,0.77
2497,0.9418218085106382
2498,0.78
2499,0.605
2500,0.6
2501,0.7
2502,0.9230486008836525
2503,0.985
2504,0.9896907216494846
2505,0.455
2506,0.7137071323374711
2507,0.625
2508,0.8999999999999999
2509,0.6950000000000001
2510,0.965
2511,0.9329896907216495
2512,0.885
2513,0.81
2514,0.895
2515,0.895
2516,0.6316372907659904
2517,0.605
2518,0.97
2519,0.75
2520,0.905
2521,0.85
2522,0.7549999999999999
2523,0.905
2524,0.735
2525,0.8976435935198821
2526,0.7786661056175048
2527,0.815
2528,0.635
2529,0.5839469808541974
2530,0.81
2531,0.9273989898989898
2532,0.8400000000000001
2533,0.855
2534,0.635
2535,0.594834841152956
2536,0.6988743951188723
2537,0.8721162377994676
2538,0.97
2539,0.875
2540,0.8999999999999999
2541,0.885
2542,0.8
2543,0.565
2544,0.79
2546,0.77
2547,0.625
2548,0.8600000000000001
2549,0.8156427519461393
2550,0.8
2551,0.7749999999999999
2552,0.865
2553,0.925
2554,0.6210526315789474
2555,0.7949999999999999
2556,0.665
2557,0.87
2558,0.9450000000000001
2559,0.825
2560,0.905
2561,0.86
2562,0.81
2563,0.93
2564,0.915
2565,0.95
2566,0.8239473684210527
2567,0.845
2568,0.8979591836734694
2569,0.5
2570,0.907795076793604
2571,0.9434041657900274
2572,0.8771828318956449
2573,0.64
2574,0.83
2575,0.925
2576,0.835
2577,0.8819692825583842
2578,0.905
2579,0.5549999999999999
2580,0.897065011571639
2581,0.8473684210526315
2582,0.9128971176099305
2583,0.865
2584,0.5895750052598359
2585,0.91
2586,0.905
2587,0.8247948664001683
2588,0.7538922785609089
2589,0.6508520934146855
2590,0.6372817168104356
2591,0.87
2592,0.8926467494214181
2593,0.84
2594,0.655
2595,0.84
2596,0.73
2597,0.725
2598,0.734588680833158
2600,0.84
2601,0.9321052631578948
2602,0.8300000000000001
2603,0.855
2604,0.875
2605,0.625
2606,0.7069745423942773
2607,0.7949999999999999
2608,0.845
2609,0.5323581560283688
2610,0.66
2611,0.73
2612,0.775
2613,0.905
2614,0.895
2615,0.7947612034504523
2616,0.8206395960446033
2617,0.895
2618,0.78
2619,0.975
2620,0.8007364975450082
2621,0.825
2622,0.72
2623,0.9025352409004839
2624,0.5
2625,0.98
2626,0.87
2627,0.785
2628,0.935
2629,0.935
2630,0.8
2631,0.9199999999999999
2632,0.885
2633,0.885
2634,0.74
2635,0.83
2636,0.895
2637,0.689709595959596
2638,0.8417315379760151
2639,0.8054386703134863
2640,0.865
2641,0.615
2642,0.6207658321060383
2643,0.94
2644,0.87
2645,0.75
2646,0.885
2647,0.815
2648,0.7
2649,0.465
2650,0.7991794656006732
2651,0.8363139070061014
2652,0.915
2653,0.75
2654,0.9131075110456554
2655,0.72
2656,0.8200000000000001
2657,0.895
2658,0.845
2659,0.735
2660,0.9
2661,0.815
2662,0.76
2663,0.9099999999999999
2664,0.875
2665,0.9650000000000001
2666,0.7949999999999999
2667,0.8899999999999999
2668,0.9
2669,0.855
2670,0.7949999999999999
2671,0.8439006303299963
2672,0.8200000000000001
2673,0.85
2674,0.8721859877971807
2675,0.9199999999999999
2676,0.7821749251745926
2677,0.8899999999999999
2678,0.655
2679,0.7282768777614139
2680,0.6799999999999999
2681,0.9450000000000001
2682,0.86
2683,0.86
2684,0.8974857984430886
2686,0.825
2687,0.745
2688,0.9335156743109615
2689,0.9021670523879655
2690,0.86
2691,0.835
2692,0.8042929292929293
2693,0.86
2694,0.845
2695,0.72
2696,0.625
2697,0.77
2698,0.81
2699,0.865
2700,0.97
2701,0.9384427684117125
2702,0.67
2703,0.65
2704,0.7856616873553546
2705,0.9227330107300652
2706,0.7250000000000001
2708,0.895
2709,0.885
2710,0.8211655796339155
2711,0.7786135072585736
2712,0.905
2713,0.763157894736842
2714,0.8197980223017042
2715,0.8049999999999999
2716,0.78
2717,0.965
2718,0.5
2719,0.9099999999999999
2720,0.9299999999999999
2721,0.74
2722,0.9299999999999999
2723,0.8519356196086683
2724,0.8093835472333263
2725,0.90805806858826
2726,0.6699999999999999
2727,0.5700000000000001
2728,0.8049999999999999
2729,0.755
2730,0.78
2733,0.49
2734,0.7297027506654836
2735,0.84
2736,0.7379023774458238
2737,0.7050000000000001
2738,0.68
2739,0.905
2740,0.95
2741,0.67
2742,0.8300000000000001
2743,0.865
2744,0.96
2745,0.5549999999999999
2746,0.8049999999999999
2747,0.9550000000000001
2748,0.845
2749,0.915
2750,0.9130549126867242
2751,0.745
2752,0.7630969913738691
2753,0.6001472754050073
2754,0.913002314327793
2755,0.8300000000000001
2756,0.71
2757,0.96
2758,0.885
2760,0.8720807910793184
2761,0.81
2762,0.8978013885966758
2763,0.865
2764,0.91
2765,0.79
2766,0.595
2767,0.925
2768,0.865
2769,0.6662634125815274
2770,0.6985062066063539
2771,0.84
2772,0.8
2773,0.935
2774,0.9529431326903891
2775,0.8500000000000001
2776,0.8408373658741848
2777,0.78
2778,0.9040799625906009
2779,0.845
2780,0.95
2781,0.6950000000000001
2782,0.8
2783,0.78
2784,0.925
2785,0.7749999999999999
2786,0.855
2787,0.885
2788,0.8400000000000001
2789,0.87
2790,0.9430772641614011
2791,0.5832106038291605
2792,0.605
2793,0.79
2794,0.865
2795,0.52
2796,0.9550000000000001
2797,0.712918156953503
2798,0.965
2799,0.975
2800,0.928150641699979
2801,0.53
2803,0.77
2804,0.915
2805,0.8205869976856722
2806,0.88
2807,0.88
2808,0.685
2809,0.895
2810,0.755
2811,0.7649999999999999
2812,0.69
2813,0.605
2814,0.6950000000000001
2815,0.835
2816,0.6695113397241057
2817,0.955
2818,0.6599999999999999
2819,0.9099999999999999
2820,0.815
2821,0.845
2822,0.845
2823,0.895
2824,0.7844519250999369
2825,0.92
2826,0.8311066694719125
2827,0.94
2828,0.9434974747474747
2829,0.775
2830,0.7355656848994857
2831,0.81
2832,0.7612058080808081
2833,0.98
2834,0.74
2835,0.94
2836,0.9486640016831475
2837,0.905
2838,0.865
2839,0.88
2840,0.5549999999999999
2841,0.7949999999999999
