text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",25274,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",26212,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29100,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",5400,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",15110,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30802,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",32129,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20673,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1416,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14219,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3150,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21146,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13728,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",2847,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1595,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28675,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29057,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10171,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30706,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",397,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",5051,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",26440,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13038,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19134,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",18235,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",32446,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",18510,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",24887,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3429,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16569,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",2978,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",5867,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12552,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",25983,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6359,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",9229,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",31564,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19382,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10715,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",26144,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21298,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23712,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14928,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20944,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30698,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",5837,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11434,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17080,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27340,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30392,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12823,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19507,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",32347,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10672,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17805,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13195,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21652,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6750,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30283,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12857,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30526,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3903,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27830,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19753,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16514,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29075,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20282,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11348,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10799,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16144,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19729,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",345,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",5288,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1460,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7492,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14348,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17893,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22941,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7598,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",9614,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20641,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23577,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13000,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29105,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27820,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",9095,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28604,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",24071,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6175,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23771,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27955,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",24349,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23280,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3648,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30742,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19798,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1905,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19679,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22945,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",15812,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28158,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",31878,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3562,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",18602,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",15352,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10326,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1123,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20327,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10745,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",25813,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",18701,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11325,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10134,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",226,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19086,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",25414,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20510,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12431,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13473,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6426,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",9558,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23734,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6205,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1146,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",2975,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23065,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10640,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23702,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16205,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",25177,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",5876,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",2342,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",15521,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",18002,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1823,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",476,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21004,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7135,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17835,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22194,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16968,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1728,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",31174,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",32261,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28046,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16298,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12944,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10567,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",239,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16375,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16820,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6871,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7888,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13159,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",8087,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20848,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12854,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7521,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20620,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",26438,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11079,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30961,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3555,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30849,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7468,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16256,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21796,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",31797,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7660,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",8699,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",18357,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27455,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13187,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1863,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30621,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13576,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19974,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27608,-1.0,-1.0,-1,-1.0,-1.0
